municipality_code,municipality_name,comarca_code,comarca_name,reference_period,subject_to_special_hut_license_regime,existing_hut_count,population,hut_per_100_residents,explicit_local_moratorium,explicit_local_prohibition,local_regulation_checked,regulation_reference,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
430901,el Montmell,12,Baix Penedès,2025S1,false,34,1945,1.748072,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430918,Mont-ral,01,Alt Camp,2025S1,false,8,176,4.545455,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430923,Mont-roig del Camp,08,Baix Camp,2025S1,true,2967,14652,20.249795,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430939,Móra d'Ebre,30,Ribera d'Ebre,2025S1,false,25,5841,0.428009,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430944,Móra la Nova,30,Ribera d'Ebre,2025S1,true,7,3365,0.208024,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430957,el Morell,36,Tarragonès,2025S1,false,3,3811,0.078719,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430960,la Morera de Montsant,29,Priorat,2025S1,true,10,154,6.493506,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
430976,la Nou de Gaià,36,Tarragonès,2025S1,false,4,602,0.664452,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430982,Nulles,01,Alt Camp,2025S1,false,5,556,0.899281,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
430995,la Palma d'Ebre,30,Ribera d'Ebre,2025S1,false,1,331,0.302115,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431009,els Pallaresos,36,Tarragonès,2025S1,false,3,5043,0.059488,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431016,Passanant i Belltall,16,Conca de Barberà,2025S1,false,3,149,2.013423,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431021,Paüls,09,Baix Ebre,2025S1,false,10,554,1.805054,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431037,Perafort,36,Tarragonès,2025S1,false,0,1353,0,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431042,el Perelló,09,Baix Ebre,2025S1,true,185,3005,6.156406,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
431055,les Piles de Gaià,16,Conca de Barberà,2025S1,false,4,228,1.754386,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431068,el Pinell de Brai,37,Terra Alta,2025S1,false,8,948,0.843882,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431074,Pira,16,Conca de Barberà,2025S1,false,1,512,0.195312,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431080,el Pla de Santa Maria,01,Alt Camp,2025S1,false,2,2412,0.082919,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431093,la Pobla de Mafumet,36,Tarragonès,2025S1,false,3,4187,0.07165,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431107,la Pobla de Massaluca,37,Terra Alta,2025S1,false,3,344,0.872093,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431114,la Pobla de Montornès,36,Tarragonès,2025S1,false,58,3470,1.67147,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431129,Poboleda,29,Priorat,2025S1,true,16,345,4.637681,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
431135,el Pont d'Armentera,01,Alt Camp,2025S1,false,1,507,0.197239,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431140,Porrera,29,Priorat,2025S1,false,9,407,2.211302,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431153,Pradell de la Teixeta,29,Priorat,2025S1,false,2,182,1.098901,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431166,Prades,08,Baix Camp,2025S1,true,52,644,8.074534,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
431172,Prat de Comte,37,Terra Alta,2025S1,false,4,180,2.222222,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431188,Pratdip,08,Baix Camp,2025S1,true,77,784,9.821429,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
431191,Puigpelat,01,Alt Camp,2025S1,false,6,1225,0.489796,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431205,Querol,01,Alt Camp,2025S1,false,8,614,1.302932,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431212,Rasquera,30,Ribera d'Ebre,2025S1,false,27,788,3.426396,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431227,Renau,36,Tarragonès,2025S1,false,3,165,1.818182,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431233,Reus,08,Baix Camp,2025S1,true,181,111911,0.161736,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",40,70,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,40,40,100,,official,default,true
431248,la Riba,01,Alt Camp,2025S1,false,2,574,0.348432,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431251,Riba-roja d'Ebre,30,Ribera d'Ebre,2025S1,false,15,1127,1.330967,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431264,la Riera de Gaià,36,Tarragonès,2025S1,false,34,1831,1.856909,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431270,Riudecanyes,08,Baix Camp,2025S1,false,23,1379,1.667875,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431286,Riudecols,08,Baix Camp,2025S1,false,7,1280,0.546875,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431299,Riudoms,08,Baix Camp,2025S1,false,21,6927,0.303162,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
431303,Rocafort de Queralt,16,Conca de Barberà,2025S1,false,5,246,2.03252,,,false,"Decreto-ley 3/2023, annex; DOGC 9036, 08/11/2023; effective from 09/11/2023",100,60,municipality,decree_law_3_2023;t2h3-cgys,,2026-08-21T18:25:40Z,0.2.0,,A score of 100 only means the municipality is outside the regional special regime; local planning has not been reviewed.,complete,100,100,100,,official,default,true
